state,step,trial,action,update_scale,validation_source,bce_before,bce_after,bce_delta,auc_before,auc_after,auc_delta_pp,first_order_bce_delta,update_norm,validation_gradient_update_cosine,preclip_norm,case
initial,0,3,A_task,1.0,B,0.3257745638489724,0.3854558110237121,0.0596812471747397,0.8787058432102204,0.8612920496463776,-1.741379356384276,0.0542340295422931,0.0566345210026191,0.3313926220702105,0.4961762726306915,1
initial,0,3,B_task,1.0,A,0.159637475758791,0.161841532588005,0.002204056829214,0.9597534322738648,0.9620025613307952,0.2249129056930421,-0.0079027601073063,0.0692219884552212,-0.2918185461562065,3.052398443222046,1
initial,0,3,B_task,1.0,B,0.3257745638489724,0.2636504933238029,-0.0621240705251694,0.8787058432102204,0.9018746118545532,2.3168768644332927,-0.0945600599903285,0.0692219884552212,-0.4727329369654653,3.052398443222046,1
initial,0,4,A_task,1.0,A,0.159637475758791,0.1707683704793453,0.0111308947205543,0.9597534322738648,0.956726541042328,-0.3026891231536877,0.0060117425487693,0.0481966228666142,0.3188320169940674,0.322607547044754,1
initial,0,4,A_task,1.0,B,0.3257745638489724,0.3741971969604493,0.0484226331114768,0.8787058432102204,0.8656076099872588,-1.3098233222961553,0.0441297983806436,0.0481966228666142,0.3168600808099316,0.322607547044754,1
initial,0,4,B_task,1.0,A,0.159637475758791,0.1615229107439518,0.0018854349851608,0.9597534322738648,0.9619922218322754,0.2238789558410614,-0.0078179497129686,0.0694072487990784,-0.28791626767658,2.8153388500213623,1
initial,0,4,B_task,1.0,B,0.3257745638489724,0.2635897673666477,-0.0621847964823246,0.8787058432102204,0.9017329318523408,2.302708864212033,-0.0943789880401186,0.0694072487990784,-0.4705683137861049,2.8153388500213623,1
initial,0,5,A_task,1.0,A,0.159637475758791,0.1684592060744762,0.0088217303156852,0.9597534322738648,0.9573179981708526,-0.2435434103012168,0.0051229009819349,0.046552156730554,0.2812900151817942,0.3091615438461303,1
initial,0,5,A_task,1.0,B,0.3257745638489724,0.3629247844219208,0.0371502205729483,0.8787058432102204,0.8674809665679931,-1.1224876642227266,0.0346626108938727,0.046552156730554,0.257675815591544,0.3091615438461303,1
initial,0,5,B_task,1.0,A,0.159637475758791,0.1616958327591419,0.0020583570003509,0.9597534322738648,0.9619539093971252,0.2200477123260547,-0.0077484032634877,0.0699891119039647,-0.2829827050851057,2.867666006088257,1
initial,0,5,B_task,1.0,B,0.3257745638489724,0.263542278110981,-0.0622322857379913,0.8787058432102204,0.9019006004333496,2.3194757223129248,-0.0948519889949233,0.0699891119039647,-0.4689949357440769,2.867666006088257,1
initial,0,6,A_task,1.0,A,0.159637475758791,0.1719574302434921,0.0123199544847011,0.9597534322738648,0.9564424738883972,-0.3310958385467466,0.0065954260824994,0.050312783551326,0.33507549918009,0.3396195769309997,1
initial,0,6,A_task,1.0,B,0.3257745638489724,0.3792499080300331,0.0534753441810607,0.8787058432102204,0.8640423712730407,-1.466347193717965,0.0483924009405396,0.050312783551326,0.3328518829662709,0.3396195769309997,1
initial,0,6,B_task,1.0,A,0.159637475758791,0.1617283128201961,0.0020908370614051,0.9597534322738648,0.9619968354701997,0.224340319633487,-0.007840636786978,0.0693603783170537,-0.2889469028706038,2.8534398078918457,1
initial,0,6,B_task,1.0,B,0.3257745638489724,0.2637142986059189,-0.0620602652430535,0.8787058432102204,0.9017772641181944,2.3071420907974094,-0.0939286489667871,0.0693603783170537,-0.4686394191801278,2.8534398078918457,1
initial,0,7,A_task,1.0,A,0.159637475758791,0.1707327216863632,0.0110952459275722,0.9597534322738648,0.95678982424736,-0.2963608026504638,0.0060913617921645,0.0475391076024355,0.3275227946949223,0.3211888074874878,1
initial,0,7,A_task,1.0,B,0.3257745638489724,0.375990331172943,0.0502157673239706,0.8787058432102204,0.8654012014865875,-1.3304641723632882,0.0453829165193105,0.0475391076024355,0.3303646505058947,0.3211888074874878,1
initial,0,7,B_task,1.0,A,0.159637475758791,0.161597765237093,0.0019602894783019,0.9597534322738648,0.9620043511390686,0.2250918865203788,-0.0079179726879149,0.0686431488120285,-0.2948458118447689,2.8355982303619385,1
initial,0,7,B_task,1.0,B,0.3257745638489724,0.263813229650259,-0.0619613341987134,0.8787058432102204,0.901585568189621,2.2879724979400606,-0.0941284774360422,0.0686431488120285,-0.4745435012563551,2.8355982303619385,1
rank0_best,10000,0,A_task,1.0,A,0.1650052860379219,0.1620700351893901,-0.0029352508485317,0.9614033589363098,0.96226113653183,0.0857777595520081,-0.0044745052783197,0.045469992717644,-0.1875580657699435,0.3418555557727813,1
rank0_best,10000,0,A_task,1.0,B,0.0869590949267149,0.0872756961733103,0.0003166012465953,0.9847317311763762,0.9846731281280516,-0.0058603048324501,-1.3183273288513006e-05,0.045469992717644,-0.0017623319781488,0.3418555557727813,1
rank0_best,10000,0,B_task,1.0,A,0.1650052860379219,0.162230884283781,-0.0027744017541408,0.9614033589363098,0.9622348134517668,0.0831454515457075,-0.0038100532295207,0.043127116023094,-0.1683822200634826,0.2701299488544464,1
rank0_best,10000,0,B_task,1.0,B,0.0869590949267149,0.0871460810303688,0.0001869861036539,0.9847317311763762,0.9847619924545288,0.0030261278152532,-7.533246903117635e-05,0.043127116023094,-0.0106174722809707,0.2701299488544464,1
rank0_best,10000,0,momentum_only,1.0,A,0.1650052860379219,0.1616101197898387,-0.0033951662480831,0.9614033589363098,0.9626549525260926,0.1251593589782773,-0.0056675259597077,0.0409167499572851,-0.2640024718549554,0.0,1
rank0_best,10000,0,momentum_only,1.0,B,0.0869590949267149,0.0866897795349359,-0.0002693153917789,0.9847317311763762,0.985171850681305,0.0440119504928726,-0.0008697551983559,0.0409167499572851,-0.1292067653788969,0.0,1
rank0_best,10000,1,A_task,1.0,A,0.1650052860379219,0.1647007726132869,-0.0003045134246349,0.9614033589363098,0.9616868534088134,0.0283494472503642,-0.0021716272345914,0.0479753775179572,-0.0862745065337032,0.4672972857952118,1
rank0_best,10000,1,A_task,1.0,B,0.0869590949267149,0.0883970893919468,0.0014379944652319,0.9847317311763762,0.9843478479385376,-0.0383883237838666,0.0005827955832002,0.0479753775179572,0.0738392373070048,0.4672972857952118,1
rank0_best,10000,1,B_task,1.0,A,0.1650052860379219,0.1619695223867893,-0.0030357636511325,0.9614033589363098,0.9623567728996276,0.0953413963317828,-0.0041971878962871,0.0414368563178046,-0.1930577398734685,0.2091760486364364,1
rank0_best,10000,1,B_task,1.0,B,0.0869590949267149,0.0868960190564394,-6.307587027548633e-05,0.9847317311763762,0.984845717906952,0.0113986730575721,-0.0001415502707243,0.0414368563178046,-0.0207641069037918,0.2091760486364364,1
rank0_best,10000,2,A_task,1.0,A,0.1650052860379219,0.1611682817339897,-0.0038370043039321,0.9614033589363098,0.96259032869339,0.1186969757080103,-0.0064683929172511,0.0512018239710015,-0.2407834129271012,0.3423648476600647,1
rank0_best,10000,2,A_task,1.0,B,0.0869590949267149,0.0869881201535463,2.902522683141673e-05,0.9847317311763762,0.984831202507019,0.0099471330642808,-0.0003307905948597,0.0512018239710015,-0.0392696537645717,0.3423648476600647,1
rank0_best,10000,2,B_task,1.0,A,0.1650052860379219,0.1625393033027649,-0.0024659827351569,0.9614033589363098,0.9621365237236024,0.0733164787292461,-0.0033446658121977,0.0421992617486123,-0.1510648705891422,0.2929438054561615,1
rank0_best,10000,2,B_task,1.0,B,0.0869590949267149,0.0873609777539968,0.0004018828272819,0.9847317311763762,0.9846528124809264,-0.0078918695449736,0.0001287743954873,0.0421992617486123,0.0185487230922346,0.2929438054561615,1
rank0_best,10000,3,A_task,1.0,A,0.1650052860379219,0.1641764581203461,-0.0008288279175757,0.9614033589363098,0.9617790932655336,0.0375734329223664,-0.0027971280506022,0.0484648500133404,-0.1100021264921938,0.4535485804080963,1
rank0_best,10000,3,A_task,1.0,B,0.0869590949267149,0.0881669908761978,0.0012078959494829,0.9847317311763762,0.9844208762645722,-0.0310854911804048,0.0004110994139405,0.0484648500133404,0.0515595758384383,0.4535485804080963,1
rank0_best,10000,3,B_task,1.0,A,0.1650052860379219,0.1618837714195251,-0.0031215146183967,0.9614033589363098,0.9623386676311494,0.0935308694839598,-0.0042996528195518,0.0429497445188265,-0.1908044107140597,0.2263863980770111,1
rank0_best,10000,3,B_task,1.0,B,0.0869590949267149,0.0868808332830667,-7.826164364814481e-05,0.9847317311763762,0.9848096165657044,0.0077885389328069,-0.0001952019814088,0.0429497445188265,-0.027625680716973,0.2263863980770111,1
rank0_best,10000,4,A_task,1.0,A,0.1650052860379219,0.1618827804923057,-0.0031225055456161,0.9614033589363098,0.9623046822547912,0.0901323318481472,-0.0058068295245924,0.0518116748666365,-0.2136126904737135,0.41720712184906,1
rank0_best,10000,4,A_task,1.0,B,0.0869590949267149,0.0873883705586195,0.0004292756319046,0.9847317311763762,0.9846287908554078,-0.0102940320968469,2.828039352987821e-07,0.0518116748666365,3.317776817621356e-05,0.41720712184906,1
rank0_best,10000,4,B_task,1.0,A,0.1650052860379219,0.1622281767427921,-0.0027771092951297,0.9614033589363098,0.9622044436931612,0.0801084756851366,-0.0039121946217499,0.0439810119780136,-0.1695394769426261,0.2639136016368866,1
rank0_best,10000,4,B_task,1.0,B,0.0869590949267149,0.087213409692049,0.0002543147653341,0.9847317311763762,0.984664678812027,-0.0067052364349229,4.3270184277526544e-05,0.0439810119780136,0.0059801610231455,0.2639136016368866,1
rank0_best,10000,5,A_task,1.0,A,0.1650052860379219,0.1610925018787384,-0.0039127841591834,0.9614033589363098,0.9625800154209138,0.1176656484603966,-0.0058280805545864,0.0483911302385556,-0.2295489895488456,0.266185313463211,1
rank0_best,10000,5,A_task,1.0,B,0.0869590949267149,0.0867184150964021,-0.0002406798303127,0.9847317311763762,0.9849294705390932,0.0197739362716831,-0.0005155737491191,0.0483911302385556,-0.0647611246743704,0.266185313463211,1
rank0_best,10000,5,B_task,1.0,A,0.1650052860379219,0.1625786490738391,-0.0024266369640827,0.9614033589363098,0.96209739613533,0.0694037199020281,-0.0033225429509282,0.0425328828483008,-0.1488885804404122,0.2986729145050049,1
rank0_best,10000,5,B_task,1.0,B,0.0869590949267149,0.0874223571270704,0.0004632622003555,0.9847317311763762,0.9845772905349732,-0.015444064140313,0.0001453739985658,0.0425328828483008,0.0207754896093523,0.2986729145050049,1
rank0_best,10000,6,A_task,1.0,A,0.1650052860379219,0.1625717513263225,-0.0024335347115993,0.9614033589363098,0.9621394116878508,0.0736052751541094,-0.0045947196429217,0.0497570809849537,-0.1760028611734647,0.4279633462429046,1
rank0_best,10000,6,A_task,1.0,B,0.0869590949267149,0.0876243595033884,0.0006652645766735,0.9847317311763762,0.9846101796627044,-0.0121551513671769,7.440906542887832e-05,0.0497570809849537,0.0090899251433876,0.4279633462429046,1
rank0_best,10000,6,B_task,1.0,A,0.1650052860379219,0.1622343324124813,-0.0027709536254405,0.9614033589363098,0.9622342972755432,0.0830938339233422,-0.0039141594511062,0.0433359576464119,-0.1721494821670255,0.2835081815719604,1
rank0_best,10000,6,B_task,1.0,B,0.0869590949267149,0.0872357450425624,0.0002766501158475,0.9847317311763762,0.9847352776527404,0.0003546476364246,-4.684954552611576e-06,0.0433359576464119,-0.0006571224964918,0.2835081815719604,1
rank0_best,10000,7,A_task,1.0,A,0.1650052860379219,0.1625553227961063,-0.0024499632418155,0.9614033589363098,0.9621686437129976,0.0765284776687691,-0.0044010827277363,0.0482103286687257,-0.1739943096075213,0.4032151997089386,1
rank0_best,10000,7,A_task,1.0,B,0.0869590949267149,0.0877027440816164,0.0007436491549015,0.9847317311763762,0.9845844514369966,-0.0147279739379668,0.0001777371951397,0.0482103286687257,0.0224092634000236,0.4032151997089386,1
rank0_best,10000,7,B_task,1.0,A,0.1650052860379219,0.1625208236277103,-0.0024844624102115,0.9614033589363098,0.9621137554645538,0.0710396528244006,-0.0035325917507506,0.0440767966682636,-0.1527562651907371,0.3112075924873352,1
rank0_best,10000,7,B_task,1.0,B,0.0869590949267149,0.0874817710369825,0.0005226761102676,0.9847317311763762,0.984589729309082,-0.0142001867294294,0.0001400165855616,0.0440767966682636,0.0193089567565524,0.3112075924873352,1
