,run_id,display_name,state,dataset,task_name,prefix,pretrained_model_run,n_shots,n_way,n_query,zero_shot,test_accuracy,train_accuracy,test_f1,test_roc_auc,created_at,steps,tags,input_dim,eval_only,shot_label,eval1_dataset,trained_on_display_name,month/day
62,odfiuqk4,train1_covid_political_nm_all_27_04_2026_18_01_10,crashed,covid_political,nm,train1_covid_political_nm_all,,3.0,3.0,8.0,False,0.7867833333333333,,0.7867804241608257,0.94459848,2026-04-28 01:01:12+00:00,24000.0,[],390.0,False,3.0,covid_political,,4/28
61,pm1h4ido,train1_midterm_pl_interaction_250k_constant1_27_04_2026_18_01_10,finished,midterm,pl,train1_midterm_pl_interaction_250k_constant1,,4.0,2.0,3.0,False,0.5,,0.0,0.6154236355555555,2026-04-28 01:01:12+00:00,6000.0,[],1.0,False,4.0,midterm,,4/28
68,0qntwfd1,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_pl_3shot_27_04_2026_17_52_40,finished,election2020,pl,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_pl_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,2.0,12.0,False,0.5635166666666667,,0.5777261806865638,0.5874301749999999,2026-04-28 00:52:43+00:00,1.0,['remaining_train2_eval_04_27'],384.0,True,3.0,election2020,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/28
69,ljjfeuwu,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_nm_3shot_27_04_2026_17_44_05,finished,election2020,nm,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_nm_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,3.0,12.0,False,0.4486,,0.44853760867559767,0.6320189033333334,2026-04-28 00:44:07+00:00,1.0,[],384.0,True,3.0,election2020,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/28
70,1j3usyar,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_pl_0shot_27_04_2026_17_41_06,finished,election2020,pl,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_pl_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,2.0,12.0,True,0.31693333333333334,,0.21117868966048195,0.23132322555555557,2026-04-28 00:41:09+00:00,1.0,[],384.0,True,0.0,election2020,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/28
71,elfxgenk,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_nm_0shot_27_04_2026_17_33_38,finished,election2020,nm,eval_exp9_covid_nm_to_ukr_rus_lp_to_election2020_nm_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,3.0,12.0,True,0.3337333333333333,,0.3279647072543444,0.5007184447222223,2026-04-28 00:33:40+00:00,1.0,[],384.0,True,0.0,election2020,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/28
72,929y8tq6,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_pl_3shot_27_04_2026_17_29_59,finished,election2020,pl,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_pl_3shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,3.0,2.0,12.0,False,0.5939166666666666,,0.5735687908010572,0.6305870877777778,2026-04-28 00:30:01+00:00,1.0,[],384.0,True,3.0,election2020,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/28
73,glp0riie,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_nm_3shot_27_04_2026_17_21_17,finished,election2020,nm,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_nm_3shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,3.0,3.0,12.0,False,0.3927555555555556,,0.3925792697732022,0.5705458180555556,2026-04-28 00:21:19+00:00,1.0,[],384.0,True,3.0,election2020,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/28
74,x12fdpo3,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_pl_0shot_27_04_2026_17_18_18,finished,election2020,pl,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_pl_0shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,0.0,2.0,12.0,True,0.5,,0.6666666666666666,0.5149869011111112,2026-04-28 00:18:21+00:00,1.0,[],384.0,True,0.0,election2020,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/28
75,o543xodr,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_nm_0shot_27_04_2026_17_11_09,finished,election2020,nm,eval_exp8_midterm_nm_to_ukr_rus_lp_to_election2020_nm_0shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,0.0,3.0,12.0,True,0.33397777777777776,,0.32565632235697684,0.4998132462037037,2026-04-28 00:11:12+00:00,1.0,[],384.0,True,0.0,election2020,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/28
76,9vi86a65,eval_exp7_midterm_nm_to_covid_lp_to_election2020_pl_3shot_27_04_2026_17_07_26,finished,election2020,pl,eval_exp7_midterm_nm_to_covid_lp_to_election2020_pl_3shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,3.0,2.0,12.0,False,0.5434833333333333,,0.55871501989657,0.56122497,2026-04-28 00:07:28+00:00,1.0,[],384.0,True,3.0,election2020,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/28
77,jpxb0iww,eval_exp7_midterm_nm_to_covid_lp_to_election2020_nm_3shot_27_04_2026_16_58_52,finished,election2020,nm,eval_exp7_midterm_nm_to_covid_lp_to_election2020_nm_3shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,3.0,3.0,12.0,False,0.3683222222222222,,0.36830954507183017,0.5379399432407407,2026-04-27 23:58:54+00:00,1.0,[],384.0,True,3.0,election2020,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
78,m0u79dly,eval_exp7_midterm_nm_to_covid_lp_to_election2020_pl_0shot_27_04_2026_16_55_47,finished,election2020,pl,eval_exp7_midterm_nm_to_covid_lp_to_election2020_pl_0shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,0.0,2.0,12.0,True,0.4988,,0.6652864965940964,0.4091057738888889,2026-04-27 23:55:49+00:00,1.0,[],384.0,True,0.0,election2020,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
79,aihkuiyx,eval_exp7_midterm_nm_to_covid_lp_to_election2020_nm_0shot_27_04_2026_16_48_39,finished,election2020,nm,eval_exp7_midterm_nm_to_covid_lp_to_election2020_nm_0shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,0.0,3.0,12.0,True,0.33384444444444444,,0.3171554215735265,0.499160735925926,2026-04-27 23:48:41+00:00,1.0,[],384.0,True,0.0,election2020,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
80,m5d4etq5,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_pl_3shot_27_04_2026_16_44_58,finished,election2020,pl,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_pl_3shot,/scratch1/singhama/data/experiments/exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43/state_dict,3.0,2.0,12.0,False,0.5506833333333333,,0.5522132713229798,0.5684159366666667,2026-04-27 23:45:01+00:00,1.0,[],384.0,True,3.0,election2020,exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43,4/27
81,u3pd8020,train1_covid19_twitter_nm_interaction_first10_27_04_2026_16_36_54,crashed,covid19_twitter,nm,train1_covid19_twitter_nm_interaction_first10,,3.0,3.0,8.0,False,0.9259,,0.9258980445401646,0.988474920625,2026-04-27 23:37:01+00:00,6635.0,[],384.0,False,3.0,covid19_twitter,,4/27
82,5v2p598m,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_nm_3shot_27_04_2026_16_35_54,finished,election2020,nm,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_nm_3shot,/scratch1/singhama/data/experiments/exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43/state_dict,3.0,3.0,12.0,False,0.3697444444444444,,0.3696300510995362,0.5427611621296297,2026-04-27 23:35:57+00:00,1.0,[],384.0,True,3.0,election2020,exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43,4/27
83,oxabbehh,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_pl_0shot_27_04_2026_16_32_53,finished,election2020,pl,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_pl_0shot,/scratch1/singhama/data/experiments/exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43/state_dict,0.0,2.0,12.0,True,0.5124666666666666,,0.34140850144092216,0.5214498566666667,2026-04-27 23:32:55+00:00,1.0,[],384.0,True,0.0,election2020,exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43,4/27
84,ylulo47k,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_nm_0shot_27_04_2026_16_25_45,finished,election2020,nm,eval_exp6_covid_lp_to_ukr_rus_lp_to_election2020_nm_0shot,/scratch1/singhama/data/experiments/exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43/state_dict,0.0,3.0,12.0,True,0.3321,,0.32309542999163016,0.49810435277777776,2026-04-27 23:25:49+00:00,1.0,[],384.0,True,0.0,election2020,exp6_train2_covid_lp_to_ukr_rus_lp_16_04_2026_17_24_43,4/27
85,jvcj68hk,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_pl_3shot_27_04_2026_16_21_53,finished,election2020,pl,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_pl_3shot,/scratch1/singhama/data/experiments/exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24/state_dict,3.0,2.0,12.0,False,0.6382833333333333,,0.6245090745514629,0.6862147683333333,2026-04-27 23:21:55+00:00,1.0,[],384.0,True,3.0,election2020,exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24,4/27
86,700dlko6,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_3shot_27_04_2026_16_13_58,finished,ukr_rus_twitter,pl,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,2.0,12.0,False,0.7353,,0.7354234690477777,0.8161533984722222,2026-04-27 23:14:03+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
87,x25pbuax,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_nm_3shot_27_04_2026_16_13_11,finished,election2020,nm,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_nm_3shot,/scratch1/singhama/data/experiments/exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24/state_dict,3.0,3.0,12.0,False,0.4781,,0.4779923393004399,0.6707146144444444,2026-04-27 23:13:13+00:00,1.0,[],384.0,True,3.0,election2020,exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24,4/27
88,bssl5kut,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_3shot_27_04_2026_16_12_35,finished,ukr_rus_twitter,lp,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,1.0,12.0,False,0.8061,,0.8070262738853503,0.8909344359722222,2026-04-27 23:12:40+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
89,db62f2i2,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_pl_0shot_27_04_2026_16_10_10,finished,election2020,pl,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_pl_0shot,/scratch1/singhama/data/experiments/exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24/state_dict,0.0,2.0,12.0,True,0.49393333333333334,,0.10425393828544458,0.4210601466666667,2026-04-27 23:10:13+00:00,1.0,[],384.0,True,0.0,election2020,exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24,4/27
90,06of0ssw,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_3shot_27_04_2026_16_09_09,finished,ukr_rus_twitter,nm,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,3.0,12.0,False,0.7664611111111111,,0.7668134314722698,0.9156245409722222,2026-04-27 23:09:13+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
91,3eo937bm,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_0shot_27_04_2026_16_07_51,finished,ukr_rus_twitter,pl,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,2.0,12.0,True,0.51525,,0.6411872833368287,0.6789626247222222,2026-04-27 23:07:55+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
92,nt6jdcby,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_0shot_27_04_2026_16_06_39,finished,ukr_rus_twitter,lp,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,1.0,12.0,True,0.552625,,0.47102641665599226,0.5822601447222222,2026-04-27 23:06:44+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
93,xxd3ejsc,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_0shot_27_04_2026_16_03_52,finished,ukr_rus_twitter,nm,eval_exp9_covid_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,3.0,12.0,True,0.3342277777777778,,0.31300316838660275,0.501901633287037,2026-04-27 23:03:59+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
94,kpsegzyh,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_nm_0shot_27_04_2026_16_02_52,finished,election2020,nm,eval_exp5_midterm_lp_to_ukr_rus_lp_to_election2020_nm_0shot,/scratch1/singhama/data/experiments/exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24/state_dict,0.0,3.0,12.0,True,0.33053333333333335,,0.2935376039373759,0.4996545994444444,2026-04-27 23:02:54+00:00,1.0,[],384.0,True,0.0,election2020,exp5_train2_midterm_lp_to_ukr_rus_lp_16_04_2026_17_48_24,4/27
95,gwd00oaw,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_3shot_27_04_2026_16_02_19,finished,ukr_rus_twitter,pl,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_3shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,3.0,2.0,12.0,False,0.7124416666666666,,0.7028000034450981,0.7821051800000001,2026-04-27 23:02:23+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/27
96,2ou9h16d,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_3shot_27_04_2026_16_00_54,finished,ukr_rus_twitter,lp,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_3shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,3.0,1.0,12.0,False,0.8214166666666667,,0.8198008812350746,0.9054986333333332,2026-04-27 23:00:59+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/27
97,zal0fm5q,eval_exp4_midterm_lp_to_covid_lp_to_election2020_pl_3shot_27_04_2026_15_59_12,finished,election2020,pl,eval_exp4_midterm_lp_to_covid_lp_to_election2020_pl_3shot,/scratch1/singhama/data/experiments/exp4_train2_midterm_lp_to_covid_lp_16_04_2026_17_31_13/state_dict,3.0,2.0,12.0,False,0.5235833333333333,,0.525205547711984,0.5332633922222223,2026-04-27 22:59:14+00:00,1.0,[],384.0,True,3.0,election2020,exp4_train2_midterm_lp_to_covid_lp_16_04_2026_17_31_13,4/27
98,bipoxyvn,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_3shot_27_04_2026_15_57_20,finished,ukr_rus_twitter,nm,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_3shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,3.0,3.0,12.0,False,0.8173333333333334,,0.8173364288235332,0.9503999864583332,2026-04-27 22:57:33+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/27
99,kwxrpp5a,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_0shot_27_04_2026_15_56_02,finished,ukr_rus_twitter,pl,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_pl_0shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,0.0,2.0,12.0,True,0.308725,,0.23633601841196775,0.3009920047222222,2026-04-27 22:56:07+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/27
100,5g7v2dg4,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_0shot_27_04_2026_15_54_50,finished,ukr_rus_twitter,lp,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_lp_0shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,0.0,1.0,12.0,True,0.5260666666666667,,0.5222927796257097,0.5133781715277778,2026-04-27 22:54:57+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/27
101,1lws1vjd,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_0shot_27_04_2026_15_52_07,finished,ukr_rus_twitter,nm,eval_exp8_midterm_nm_to_ukr_rus_lp_to_ukr_rus_twitter_nm_0shot,/scratch1/singhama/data/experiments/exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31/state_dict,0.0,3.0,12.0,True,0.3309166666666667,,0.33044370469641743,0.4983814568981481,2026-04-27 22:52:12+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp8_train2_midterm_nm_to_ukr_rus_lp_17_04_2026_16_36_31,4/27
102,4wue9kt5,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_pl_3shot_27_04_2026_15_50_34,finished,ukr_rus_twitter,pl,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_pl_3shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,3.0,2.0,12.0,False,0.5028833333333333,,0.49983231042693765,0.5040533861111112,2026-04-27 22:50:39+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
103,k7f18x2t,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_pl_3shot_27_04_2026_15_50_26,finished,midterm,pl,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_pl_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,2.0,12.0,False,0.6374333333333333,,0.5921558334426967,0.6765423524999999,2026-04-27 22:50:28+00:00,1.0,[],384.0,True,3.0,midterm,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
104,815qrujz,eval_exp4_midterm_lp_to_covid_lp_to_election2020_nm_3shot_27_04_2026_15_49_16,finished,election2020,nm,eval_exp4_midterm_lp_to_covid_lp_to_election2020_nm_3shot,/scratch1/singhama/data/experiments/exp4_train2_midterm_lp_to_covid_lp_16_04_2026_17_31_13/state_dict,3.0,3.0,12.0,False,0.36785555555555555,,0.3678259189169279,0.5397014069444445,2026-04-27 22:49:18+00:00,1.0,[],384.0,True,3.0,election2020,exp4_train2_midterm_lp_to_covid_lp_16_04_2026_17_31_13,4/27
105,anpr79sx,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_lp_3shot_27_04_2026_15_49_11,finished,ukr_rus_twitter,lp,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_lp_3shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,3.0,1.0,12.0,False,0.7736916666666667,,0.7481989040435415,0.8585255863888889,2026-04-27 22:49:16+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
106,mzm74th2,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_lp_3shot_27_04_2026_15_49_10,finished,midterm,lp,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_lp_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,1.0,12.0,False,0.714825,,0.7055726195699868,0.7774683359722223,2026-04-27 22:49:12+00:00,1.0,[],384.0,True,3.0,midterm,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
107,o9q2ilg4,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_nm_3shot_27_04_2026_15_46_39,finished,midterm,nm,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_nm_3shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,3.0,3.0,12.0,False,0.6086722222222222,,0.6089144885362234,0.803279920300926,2026-04-27 22:46:41+00:00,1.0,[],384.0,True,3.0,midterm,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
108,25f7jjcx,eval_exp4_midterm_lp_to_covid_lp_to_election2020_pl_0shot_27_04_2026_15_46_14,finished,election2020,pl,eval_exp4_midterm_lp_to_covid_lp_to_election2020_pl_0shot,/scratch1/singhama/data/experiments/exp4_train2_midterm_lp_to_covid_lp_16_04_2026_17_31_13/state_dict,0.0,2.0,12.0,True,0.4747,,0.08457740342724368,0.4012637872222222,2026-04-27 22:46:16+00:00,1.0,[],384.0,True,0.0,election2020,exp4_train2_midterm_lp_to_covid_lp_16_04_2026_17_31_13,4/27
109,gaa0q8ze,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_nm_3shot_27_04_2026_15_45_52,finished,ukr_rus_twitter,nm,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_nm_3shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,3.0,3.0,12.0,False,0.7790944444444444,,0.7790964260833793,0.9296658022685186,2026-04-27 22:45:57+00:00,1.0,[],384.0,True,3.0,ukr_rus_twitter,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
110,qvb36lzw,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_pl_0shot_27_04_2026_15_45_44,finished,midterm,pl,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_pl_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,2.0,12.0,True,0.4963666666666667,,0.658283387990501,0.4260327181944445,2026-04-27 22:45:45+00:00,1.0,[],384.0,True,0.0,midterm,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
111,uarwkjwu,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_lp_0shot_27_04_2026_15_44_40,finished,midterm,lp,eval_exp9_covid_nm_to_ukr_rus_lp_to_midterm_lp_0shot,/scratch1/singhama/data/experiments/exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23/state_dict,0.0,1.0,12.0,True,0.5501416666666666,,0.4794963022957585,0.5666558479166668,2026-04-27 22:44:42+00:00,1.0,[],384.0,True,0.0,midterm,exp9_train2_covid_nm_to_ukr_rus_lp_17_04_2026_16_36_23,4/27
112,yhrsmglj,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_pl_0shot_27_04_2026_15_44_35,finished,ukr_rus_twitter,pl,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_pl_0shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,0.0,2.0,12.0,True,0.5141416666666667,,0.33552534105284754,0.5325065877777777,2026-04-27 22:44:39+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
113,x7qz7wbw,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_lp_0shot_27_04_2026_15_43_22,finished,ukr_rus_twitter,lp,eval_exp7_midterm_nm_to_covid_lp_to_ukr_rus_twitter_lp_0shot,/scratch1/singhama/data/experiments/exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55/state_dict,0.0,1.0,12.0,True,0.506925,,0.5035283061613204,0.5204778616666668,2026-04-27 22:43:27+00:00,1.0,[],384.0,True,0.0,ukr_rus_twitter,exp7_train2_midterm_nm_to_covid_lp_17_04_2026_16_35_55,4/27
