pretraining_objective	evaluation_task	composition_type	run_id	mixture_size	sources	source_a	source_b	excluded_source	target	auc	comparison_singleton_auc	delta_vs_comparison_singleton	checkpoint_step	best_validation_loss	training_elapsed_seconds
lp	static_link_prediction	pair	pair_ukr_rus_suspended__twibot20	2	ukr_rus_suspended,twibot20	ukr_rus_suspended	twibot20		ukr_rus_twitter	0.7524535714285714	0.7469505102040817	0.005503061224489736	4250	0.6693971708416939	438.4930969190318
lp	static_link_prediction	pair	pair_ukr_rus_suspended__twibot20	2	ukr_rus_suspended,twibot20	ukr_rus_suspended	twibot20		covid19_twitter	0.8512242346938775	0.8593859693877551	-0.008161734693877598	4250	0.6693971708416939	438.4930969190318
lp	static_link_prediction	pair	pair_ukr_rus_suspended__twibot20	2	ukr_rus_suspended,twibot20	ukr_rus_suspended	twibot20		midterm	0.691805612244898	0.6940928571428572	-0.002287244897959173	4250	0.6693971708416939	438.4930969190318
lp	static_link_prediction	pair	pair_ukr_rus_suspended__twibot20	2	ukr_rus_suspended,twibot20	ukr_rus_suspended	twibot20		twibot20	0.8108892857142858	0.8249423469387756	-0.014053061224489793	4250	0.6693971708416939	438.4930969190318
lp	static_link_prediction	pair	pair_ukr_rus_suspended__twibot20	2	ukr_rus_suspended,twibot20	ukr_rus_suspended	twibot20		cp_hk_twitter	0.5956650510204081	0.6072385204081633	-0.011573469387755164	4250	0.6693971708416939	438.4930969190318
lp	static_link_prediction	pair	pair_ukr_rus_suspended__twibot20	2	ukr_rus_suspended,twibot20	ukr_rus_suspended	twibot20		facebook_page_reference	0.8132474489795919	0.8257454081632654	-0.012497959183673468	4250	0.6693971708416939	438.4930969190318
lp	static_link_prediction	pair	pair_ukr_rus_suspended__cp_hk_twitter	2	ukr_rus_suspended,cp_hk_twitter	ukr_rus_suspended	cp_hk_twitter		ukr_rus_twitter	0.7094484693877551	0.7450234693877551	-0.03557500000000002	2500	0.6699705556035042	187.05667680001352
lp	static_link_prediction	pair	pair_ukr_rus_suspended__cp_hk_twitter	2	ukr_rus_suspended,cp_hk_twitter	ukr_rus_suspended	cp_hk_twitter		covid19_twitter	0.7889183673469388	0.8146415816326531	-0.025723214285714335	2500	0.6699705556035042	187.05667680001352
lp	static_link_prediction	pair	pair_ukr_rus_suspended__cp_hk_twitter	2	ukr_rus_suspended,cp_hk_twitter	ukr_rus_suspended	cp_hk_twitter		midterm	0.6211602040816326	0.6432688775510204	-0.02210867346938772	2500	0.6699705556035042	187.05667680001352
lp	static_link_prediction	pair	pair_ukr_rus_suspended__cp_hk_twitter	2	ukr_rus_suspended,cp_hk_twitter	ukr_rus_suspended	cp_hk_twitter		twibot20	0.7361698979591836	0.757980612244898	-0.02181071428571435	2500	0.6699705556035042	187.05667680001352
lp	static_link_prediction	pair	pair_ukr_rus_suspended__cp_hk_twitter	2	ukr_rus_suspended,cp_hk_twitter	ukr_rus_suspended	cp_hk_twitter		cp_hk_twitter	0.5959783163265306	0.5920604591836734	0.003917857142857195	2500	0.6699705556035042	187.05667680001352
lp	static_link_prediction	pair	pair_ukr_rus_suspended__cp_hk_twitter	2	ukr_rus_suspended,cp_hk_twitter	ukr_rus_suspended	cp_hk_twitter		facebook_page_reference	0.7739918367346938	0.810451530612245	-0.0364596938775511	2500	0.6699705556035042	187.05667680001352
lp	static_link_prediction	pair	pair_ukr_rus_suspended__facebook_page_reference	2	ukr_rus_suspended,facebook_page_reference	ukr_rus_suspended	facebook_page_reference		ukr_rus_twitter	0.7570658163265306	0.7450234693877551	0.012042346938775483	3750	0.6695391863584519	219.03195063601015
lp	static_link_prediction	pair	pair_ukr_rus_suspended__facebook_page_reference	2	ukr_rus_suspended,facebook_page_reference	ukr_rus_suspended	facebook_page_reference		covid19_twitter	0.8271895408163266	0.8146415816326531	0.012547959183673463	3750	0.6695391863584519	219.03195063601015
lp	static_link_prediction	pair	pair_ukr_rus_suspended__facebook_page_reference	2	ukr_rus_suspended,facebook_page_reference	ukr_rus_suspended	facebook_page_reference		midterm	0.6640137755102041	0.6471158163265306	0.01689795918367354	3750	0.6695391863584519	219.03195063601015
lp	static_link_prediction	pair	pair_ukr_rus_suspended__facebook_page_reference	2	ukr_rus_suspended,facebook_page_reference	ukr_rus_suspended	facebook_page_reference		twibot20	0.7561479591836735	0.757980612244898	-0.0018326530612244873	3750	0.6695391863584519	219.03195063601015
lp	static_link_prediction	pair	pair_ukr_rus_suspended__facebook_page_reference	2	ukr_rus_suspended,facebook_page_reference	ukr_rus_suspended	facebook_page_reference		cp_hk_twitter	0.5837385204081633	0.5871522959183674	-0.0034137755102040535	3750	0.6695391863584519	219.03195063601015
lp	static_link_prediction	pair	pair_ukr_rus_suspended__facebook_page_reference	2	ukr_rus_suspended,facebook_page_reference	ukr_rus_suspended	facebook_page_reference		facebook_page_reference	0.8676663265306123	0.8735765306122449	-0.005910204081632675	3750	0.6695391863584519	219.03195063601015
lp	static_link_prediction	pair	pair_twibot20__cp_hk_twitter	2	twibot20,cp_hk_twitter	twibot20	cp_hk_twitter		ukr_rus_twitter	0.7152071428571428	0.7469505102040817	-0.03174336734693883	4500	0.6552926540374756	464.2641141010099
lp	static_link_prediction	pair	pair_twibot20__cp_hk_twitter	2	twibot20,cp_hk_twitter	twibot20	cp_hk_twitter		covid19_twitter	0.8293232142857143	0.8593859693877551	-0.030062755102040817	4500	0.6552926540374756	464.2641141010099
lp	static_link_prediction	pair	pair_twibot20__cp_hk_twitter	2	twibot20,cp_hk_twitter	twibot20	cp_hk_twitter		midterm	0.6779306122448979	0.6940928571428572	-0.016162244897959255	4500	0.6552926540374756	464.2641141010099
lp	static_link_prediction	pair	pair_twibot20__cp_hk_twitter	2	twibot20,cp_hk_twitter	twibot20	cp_hk_twitter		twibot20	0.799894387755102	0.8249423469387756	-0.02504795918367353	4500	0.6552926540374756	464.2641141010099
lp	static_link_prediction	pair	pair_twibot20__cp_hk_twitter	2	twibot20,cp_hk_twitter	twibot20	cp_hk_twitter		cp_hk_twitter	0.591525	0.6072385204081633	-0.015713520408163317	4500	0.6552926540374756	464.2641141010099
lp	static_link_prediction	pair	pair_twibot20__cp_hk_twitter	2	twibot20,cp_hk_twitter	twibot20	cp_hk_twitter		facebook_page_reference	0.8028464285714285	0.8257454081632654	-0.022898979591836843	4500	0.6552926540374756	464.2641141010099
lp	static_link_prediction	pair	pair_twibot20__facebook_page_reference	2	twibot20,facebook_page_reference	twibot20	facebook_page_reference		ukr_rus_twitter	0.7476948979591836	0.7469505102040817	0.000744387755101994	5500	0.6547455474734306	537.1927553169662
lp	static_link_prediction	pair	pair_twibot20__facebook_page_reference	2	twibot20,facebook_page_reference	twibot20	facebook_page_reference		covid19_twitter	0.8570994897959183	0.8593859693877551	-0.0022864795918368097	5500	0.6547455474734306	537.1927553169662
lp	static_link_prediction	pair	pair_twibot20__facebook_page_reference	2	twibot20,facebook_page_reference	twibot20	facebook_page_reference		midterm	0.6951357142857143	0.6940928571428572	0.0010428571428571232	5500	0.6547455474734306	537.1927553169662
lp	static_link_prediction	pair	pair_twibot20__facebook_page_reference	2	twibot20,facebook_page_reference	twibot20	facebook_page_reference		twibot20	0.8113413265306122	0.8249423469387756	-0.013601020408163356	5500	0.6547455474734306	537.1927553169662
lp	static_link_prediction	pair	pair_twibot20__facebook_page_reference	2	twibot20,facebook_page_reference	twibot20	facebook_page_reference		cp_hk_twitter	0.5889247448979592	0.6072385204081633	-0.018313775510204078	5500	0.6547455474734306	537.1927553169662
lp	static_link_prediction	pair	pair_twibot20__facebook_page_reference	2	twibot20,facebook_page_reference	twibot20	facebook_page_reference		facebook_page_reference	0.8756173469387755	0.8735765306122449	0.0020408163265305257	5500	0.6547455474734306	537.1927553169662
lp	static_link_prediction	pair	pair_cp_hk_twitter__facebook_page_reference	2	cp_hk_twitter,facebook_page_reference	cp_hk_twitter	facebook_page_reference		ukr_rus_twitter	0.7236591836734694	0.7216989795918367	0.001960204081632666	4500	0.6561394959688187	315.779475975025
lp	static_link_prediction	pair	pair_cp_hk_twitter__facebook_page_reference	2	cp_hk_twitter,facebook_page_reference	cp_hk_twitter	facebook_page_reference		covid19_twitter	0.8032227040816327	0.797406887755102	0.0058158163265306095	4500	0.6561394959688187	315.779475975025
lp	static_link_prediction	pair	pair_cp_hk_twitter__facebook_page_reference	2	cp_hk_twitter,facebook_page_reference	cp_hk_twitter	facebook_page_reference		midterm	0.6496545918367347	0.6471158163265306	0.0025387755102040943	4500	0.6561394959688187	315.779475975025
lp	static_link_prediction	pair	pair_cp_hk_twitter__facebook_page_reference	2	cp_hk_twitter,facebook_page_reference	cp_hk_twitter	facebook_page_reference		twibot20	0.7338857142857143	0.7189612244897959	0.014924489795918316	4500	0.6561394959688187	315.779475975025
lp	static_link_prediction	pair	pair_cp_hk_twitter__facebook_page_reference	2	cp_hk_twitter,facebook_page_reference	cp_hk_twitter	facebook_page_reference		cp_hk_twitter	0.5932808673469387	0.5920604591836734	0.0012204081632652963	4500	0.6561394959688187	315.779475975025
lp	static_link_prediction	pair	pair_cp_hk_twitter__facebook_page_reference	2	cp_hk_twitter,facebook_page_reference	cp_hk_twitter	facebook_page_reference		facebook_page_reference	0.8691173469387755	0.8735765306122449	-0.004459183673469425	4500	0.6561394959688187	315.779475975025
lp	static_link_prediction	leave_one_out	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_twitter	ukr_rus_twitter	0.7160045918367347	0.7469505102040817	-0.030945918367346947	4500	0.6723623175173998	611.2625597940059
lp	static_link_prediction	leave_one_out	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_twitter	covid19_twitter	0.819441581632653	0.8593859693877551	-0.03994438775510212	4500	0.6723623175173998	611.2625597940059
lp	static_link_prediction	leave_one_out	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_twitter	midterm	0.7046821428571428	0.7141882653061224	-0.009506122448979637	4500	0.6723623175173998	611.2625597940059
lp	static_link_prediction	leave_one_out	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_twitter	twibot20	0.7983142857142858	0.8249423469387756	-0.026628061224489796	4500	0.6723623175173998	611.2625597940059
lp	static_link_prediction	leave_one_out	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_twitter	cp_hk_twitter	0.5984553571428571	0.6072385204081633	-0.008783163265306149	4500	0.6723623175173998	611.2625597940059
lp	static_link_prediction	leave_one_out	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_twitter	facebook_page_reference	0.8637989795918367	0.8735765306122449	-0.009777551020408226	4500	0.6723623175173998	611.2625597940059
lp	static_link_prediction	leave_one_out	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid19_twitter	ukr_rus_twitter	0.7129081632653061	0.7469505102040817	-0.0340423469387755	3500	0.672590010613203	499.6488646090147
lp	static_link_prediction	leave_one_out	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid19_twitter	covid19_twitter	0.816797193877551	0.8593859693877551	-0.042588775510204124	3500	0.672590010613203	499.6488646090147
lp	static_link_prediction	leave_one_out	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid19_twitter	midterm	0.7002663265306123	0.7141882653061224	-0.013921938775510179	3500	0.672590010613203	499.6488646090147
lp	static_link_prediction	leave_one_out	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid19_twitter	twibot20	0.7866826530612245	0.8249423469387756	-0.038259693877551015	3500	0.672590010613203	499.6488646090147
lp	static_link_prediction	leave_one_out	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid19_twitter	cp_hk_twitter	0.6022158163265307	0.6072385204081633	-0.005022704081632634	3500	0.672590010613203	499.6488646090147
lp	static_link_prediction	leave_one_out	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid19_twitter	facebook_page_reference	0.860169387755102	0.8735765306122449	-0.01340714285714295	3500	0.672590010613203	499.6488646090147
lp	static_link_prediction	leave_one_out	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			midterm	ukr_rus_twitter	0.7351132653061224	0.7469505102040817	-0.011837244897959232	5500	0.6705849826335907	933.7567918410059
lp	static_link_prediction	leave_one_out	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			midterm	covid19_twitter	0.8256109693877551	0.8593859693877551	-0.033775	5500	0.6705849826335907	933.7567918410059
lp	static_link_prediction	leave_one_out	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			midterm	midterm	0.6708193877551021	0.6940928571428572	-0.023273469387755097	5500	0.6705849826335907	933.7567918410059
lp	static_link_prediction	leave_one_out	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			midterm	twibot20	0.786229081632653	0.8249423469387756	-0.03871326530612251	5500	0.6705849826335907	933.7567918410059
lp	static_link_prediction	leave_one_out	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			midterm	cp_hk_twitter	0.5971211734693878	0.6072385204081633	-0.010117346938775529	5500	0.6705849826335907	933.7567918410059
lp	static_link_prediction	leave_one_out	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			midterm	facebook_page_reference	0.8683770408163265	0.8735765306122449	-0.005199489795918444	5500	0.6705849826335907	933.7567918410059
lp	static_link_prediction	leave_one_out	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid_political	ukr_rus_twitter	0.717909693877551	0.7469505102040817	-0.02904081632653066	4500	0.6729451619088649	792.6408697559964
lp	static_link_prediction	leave_one_out	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid_political	covid19_twitter	0.826572193877551	0.8593859693877551	-0.032813775510204146	4500	0.6729451619088649	792.6408697559964
lp	static_link_prediction	leave_one_out	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid_political	midterm	0.7060178571428571	0.7141882653061224	-0.008170408163265308	4500	0.6729451619088649	792.6408697559964
lp	static_link_prediction	leave_one_out	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid_political	twibot20	0.79515	0.8249423469387756	-0.029792346938775527	4500	0.6729451619088649	792.6408697559964
lp	static_link_prediction	leave_one_out	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid_political	cp_hk_twitter	0.5983329081632653	0.6072385204081633	-0.008905612244897942	4500	0.6729451619088649	792.6408697559964
lp	static_link_prediction	leave_one_out	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			covid_political	facebook_page_reference	0.8693913265306122	0.8735765306122449	-0.0041852040816326985	4500	0.6729451619088649	792.6408697559964
lp	static_link_prediction	leave_one_out	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			election2020	ukr_rus_twitter	0.7222566326530612	0.7469505102040817	-0.024693877551020482	4750	0.6704344648867845	661.6177103020018
lp	static_link_prediction	leave_one_out	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			election2020	covid19_twitter	0.8200522959183674	0.8593859693877551	-0.039333673469387764	4750	0.6704344648867845	661.6177103020018
lp	static_link_prediction	leave_one_out	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			election2020	midterm	0.7005857142857143	0.7141882653061224	-0.013602551020408193	4750	0.6704344648867845	661.6177103020018
lp	static_link_prediction	leave_one_out	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			election2020	twibot20	0.7943454081632653	0.8249423469387756	-0.030596938775510285	4750	0.6704344648867845	661.6177103020018
lp	static_link_prediction	leave_one_out	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			election2020	cp_hk_twitter	0.5949089285714285	0.6072385204081633	-0.012329591836734766	4750	0.6704344648867845	661.6177103020018
lp	static_link_prediction	leave_one_out	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference			election2020	facebook_page_reference	0.8610474489795918	0.8735765306122449	-0.012529081632653094	4750	0.6704344648867845	661.6177103020018
lp	static_link_prediction	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	ukr_rus_twitter	0.7177459183673469	0.7469505102040817	-0.02920459183673474	5500	0.6701853804290294	990.0815137249883
lp	static_link_prediction	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	covid19_twitter	0.8181589285714286	0.8593859693877551	-0.041227040816326554	5500	0.6701853804290294	990.0815137249883
lp	static_link_prediction	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	midterm	0.7090890306122449	0.7141882653061224	-0.005099234693877519	5500	0.6701853804290294	990.0815137249883
lp	static_link_prediction	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	twibot20	0.7925056122448979	0.8249423469387756	-0.032436734693877645	5500	0.6701853804290294	990.0815137249883
lp	static_link_prediction	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	cp_hk_twitter	0.6000772959183673	0.6072385204081633	-0.007161224489795948	5500	0.6701853804290294	990.0815137249883
lp	static_link_prediction	leave_one_out	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference			ukr_rus_suspended	facebook_page_reference	0.8675709183673469	0.8735765306122449	-0.00600561224489804	5500	0.6701853804290294	990.0815137249883
lp	static_link_prediction	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	ukr_rus_twitter	0.7242770408163265	0.7450234693877551	-0.02074642857142861	3750	0.6734468575567006	518.1092939620139
lp	static_link_prediction	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	covid19_twitter	0.8214568877551021	0.8337507653061225	-0.012293877551020405	3750	0.6734468575567006	518.1092939620139
lp	static_link_prediction	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	midterm	0.7013127551020408	0.7141882653061224	-0.01287551020408162	3750	0.6734468575567006	518.1092939620139
lp	static_link_prediction	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	twibot20	0.7737632653061225	0.7800477040816326	-0.006284438775510104	3750	0.6734468575567006	518.1092939620139
lp	static_link_prediction	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	cp_hk_twitter	0.6019073979591837	0.6047783163265306	-0.0028709183673468752	3750	0.6734468575567006	518.1092939620139
lp	static_link_prediction	leave_one_out	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference			twibot20	facebook_page_reference	0.8663729591836735	0.8735765306122449	-0.00720357142857142	3750	0.6734468575567006	518.1092939620139
lp	static_link_prediction	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	ukr_rus_twitter	0.725409693877551	0.7469505102040817	-0.0215408163265306	3750	0.6740317232906818	496.38955514499685
lp	static_link_prediction	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	covid19_twitter	0.8243650510204081	0.8593859693877551	-0.035020918367347	3750	0.6740317232906818	496.38955514499685
lp	static_link_prediction	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	midterm	0.7108816326530613	0.7141882653061224	-0.0033066326530611923	3750	0.6740317232906818	496.38955514499685
lp	static_link_prediction	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	twibot20	0.7965316326530613	0.8249423469387756	-0.02841071428571429	3750	0.6740317232906818	496.38955514499685
lp	static_link_prediction	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	cp_hk_twitter	0.5836012755102041	0.6072385204081633	-0.023637244897959153	3750	0.6740317232906818	496.38955514499685
lp	static_link_prediction	leave_one_out	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference			cp_hk_twitter	facebook_page_reference	0.8646076530612244	0.8735765306122449	-0.008968877551020493	3750	0.6740317232906818	496.38955514499685
lp	static_link_prediction	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	ukr_rus_twitter	0.7131357142857143	0.7469505102040817	-0.033814795918367335	4000	0.6736538041383028	689.2959707240225
lp	static_link_prediction	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	covid19_twitter	0.8207875	0.8593859693877551	-0.03859846938775513	4000	0.6736538041383028	689.2959707240225
lp	static_link_prediction	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	midterm	0.7040816326530612	0.7141882653061224	-0.01010663265306122	4000	0.6736538041383028	689.2959707240225
lp	static_link_prediction	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	twibot20	0.7903168367346939	0.8249423469387756	-0.034625510204081666	4000	0.6736538041383028	689.2959707240225
lp	static_link_prediction	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	cp_hk_twitter	0.601531887755102	0.6072385204081633	-0.005706632653061261	4000	0.6736538041383028	689.2959707240225
lp	static_link_prediction	leave_one_out	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter			facebook_page_reference	facebook_page_reference	0.811894387755102	0.8523622448979592	-0.040467857142857167	4000	0.6736538041383028	689.2959707240225
