record_id	result_status	provenance_quality	model_id	train_setup	checkpoint_step	test_dataset	task	target	shots	split	seed	metric	value	uncertainty	run_id	run_date	run_timestamp	date_source	date_precision	wandb_run_id	wandb_created_at	wandb_state	wandb_match	eval_protocol	source_path	source_row	context_json
2322ee45e566a121	reported	missing:model_id,test_dataset		arm=E1_log			classification					roc_auc	0.53069725000000001						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	3	"{""rule"":""in_degree""}"
d42800c8592c3a21	reported	missing:model_id,test_dataset		arm=E1_40k			classification					roc_auc	0.53410000000000002						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	16	"{""rule"":""conjunction""}"
0a0b12c067663488	reported	missing:model_id,test_dataset		condition=noise			classification					roc_auc	0.53494977777777775						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	9	"{""accuracy"":""0.5250833333333333"",""config"":""eval_nm_matrix_covid_to_covid_political_pl_20shot_lp""}"
8a95e65778167a05	reported	missing:model_id,test_dataset		arm=E1_40k			classification					roc_auc	0.53498349999999995						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	15	"{""rule"":""existence""}"
afd2239c27c19811	reported	missing:model_id,test_dataset		arm=E2b_log			classification					roc_auc	0.53614625000000005						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes.csv || scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	6 || 26	"{""rule"":""conjunction""}"
6d2c75c1c6cef1ed	reported	missing:model_id,test_dataset		arm=E2b_log			classification					roc_auc	0.54419462499999993						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes.csv || scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	4 || 24	"{""rule"":""out_degree""}"
9a0c1cea01144662	reported	missing:model_id,test_dataset		arm=E2b_40k			classification					roc_auc	0.54779299999999997						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	25	"{""rule"":""existence""}"
e179e04bb0d11691	reported	missing:model_id,test_dataset		arm=E2b_40k			classification					roc_auc	0.55779325000000002						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	23	"{""rule"":""in_degree""}"
2f13bda3b85e125e	reported	missing:model_id,test_dataset		arm=E1_log			classification					roc_auc	0.56319699999999995						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	2	"{""rule"":""count_threshold""}"
68c4f323560a1733	reported	missing:model_id,test_dataset		arm=E2b_log			classification					roc_auc	0.56798999999999999						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes.csv || scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	5 || 25	"{""rule"":""existence""}"
9f78a625773f2a01	reported	missing:model_id,test_dataset		arm=E2b_40k			classification					roc_auc	0.57415125						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	26	"{""rule"":""conjunction""}"
959cd6370298a09d	reported	missing:model_id,test_dataset		arm=E2_40k			classification					roc_auc	0.58318687499999999						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	19	"{""rule"":""out_degree""}"
4a0f0316b918b474	reported	missing:model_id,test_dataset		arm=E2_40k			classification					roc_auc	0.58931624999999999						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	17	"{""rule"":""count_threshold""}"
1669f2a48e11c973	reported	missing:model_id,test_dataset		arm=E2_log			classification					roc_auc	0.59770025000000004						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	11	"{""rule"":""conjunction""}"
db903ae0d3911166	reported	missing:model_id,test_dataset					classification					roc_auc	0.60489999999999999						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_label_probe_results.csv	5	"{""feature_dim"":""768"",""majority_acc"":""0.5770"",""n_classes"":""2"",""n_labeled"":""56438"",""name"":""ukr_rus_suspended"",""test_accuracy"":""0.5879"",""test_f1_macro"":""0.5706"",""test_roc_auc"":""0.6049""}"
4fcaac0249547596	reported	missing:model_id,test_dataset		condition=zero			classification					roc_auc	0.61290208333333329						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	7	"{""accuracy"":""0.5921666666666666"",""config"":""eval_nm_matrix_covid_to_covid_political_pl_20shot_lp""}"
153c43f523f3a4ca	reported	missing:model_id,test_dataset		condition=noise			classification					roc_auc	0.62167231787994892						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	5	"{""accuracy"":""0.06102777777777778"",""config"":""eval_nm_matrix_covid_to_covid19_twitter_nm_3shot_30way""}"
598edb407d4222d6	reported	missing:model_id,test_dataset		arm=E2_40k			classification					roc_auc	0.62274000000000007						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	20	"{""rule"":""existence""}"
3fa05f39b822afac	reported	missing:model_id,test_dataset		arm=E2_40k			classification					roc_auc	0.62617137499999997						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	21	"{""rule"":""conjunction""}"
9b18c2512914d5ea	reported	missing:model_id,test_dataset		arm=E1_40k			classification					roc_auc	0.62720912499999992						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	13	"{""rule"":""in_degree""}"
de92f6c96fb21e58	reported	missing:model_id,test_dataset		condition=noise			classification					roc_auc	0.6289886388888889						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	28	"{""accuracy"":""0.59725"",""config"":""eval_nm_matrix_covid_to_twibot20_pl_20shot_lp""}"
d888f2e2c5f748b5	reported	missing:model_id,test_dataset		arm=E2_log			classification					roc_auc	0.63141350000000007						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_directed3log.csv	10	"{""rule"":""existence""}"
3c3ec689ee18b48b	reported	missing:model_id,test_dataset		condition=noise			classification					roc_auc	0.63230940051085593						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	21	"{""accuracy"":""0.05773888888888889"",""config"":""eval_nm_matrix_covid_to_twibot20_nm_3shot_30way""}"
517b34a6f3542427	reported	missing:model_id,test_dataset		condition=noise			classification					roc_auc	0.6456561489782886						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	17	"{""accuracy"":""0.06367222222222223"",""config"":""eval_nm_matrix_covid_to_midterm_nm_3shot_30way""}"
8894d0fcadefa7ca	reported	missing:model_id,test_dataset		arm=E2b_40k			classification					roc_auc	0.65932600000000008						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	22	"{""rule"":""count_threshold""}"
7f179646b085af26	reported	missing:model_id,test_dataset		condition=zero			classification					roc_auc	0.67111349723818636						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	19	"{""accuracy"":""0.06601111111111112"",""config"":""eval_nm_matrix_covid_to_twibot20_nm_3shot_30way""}"
cf13f4a4f4f7767e	reported	missing:model_id,test_dataset		arm=E1_40k			classification					roc_auc	0.67230524999999997						unknown						scripts/experiments/analysis/objectives/topology_vs_features/topology_feature_ssl/data/capability_probes_40k.csv	12	"{""rule"":""count_threshold""}"
b2ce7f311ee6b705	reported	missing:model_id,test_dataset		condition=permute			classification					roc_auc	0.67301420833333336						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	27	"{""accuracy"":""0.619"",""config"":""eval_nm_matrix_covid_to_twibot20_pl_20shot_lp""}"
f09d2572af413d89	reported	missing:model_id,test_dataset		source=ukr_rus_suspended			classification					roc_auc	0.67425000000000002			2026-08-04	2026-08-04T13:57:40Z	wandb_created_at	timestamp	09wiftde	2026-08-04T13:57:40Z	finished	url_id		scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/specialist_summary.csv	2	"{""accuracy"":""0.6000833333333333"",""best_loss"":""0.0011704469798132777"",""epochs"":""200"",""prompt_slot"":""3"",""run_name"":""samgpt_specialist_ukr_rus_suspended_20260804T135738Z"",""training_seconds"":""26.260399341583252"",""wandb_url"":""https://wandb.ai/eibl-usc/graph-clip/runs/09wiftde""}"
f502b0b5aa164170	reported	missing:model_id,test_dataset		sources=ukr_rus_suspended;rung=1			classification					roc_auc	0.67425000000000002						unknown						scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/rung_summary.csv	2	"{""accuracy"":""0.6000833333333333"",""best_loss"":""0.0011704469798132777"",""epochs"":""200"",""reused_existing_run"":""True"",""run_name"":""samgpt_specialist_ukr_rus_suspended_20260804T135738Z"",""source_added"":""ukr_rus_suspended"",""training_seconds"":""26.260399341583252""}"
a1918104fa03d45b	reported	missing:model_id,test_dataset		condition=zero			classification					roc_auc	0.67798119295977						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	3	"{""accuracy"":""0.07275"",""config"":""eval_nm_matrix_covid_to_covid19_twitter_nm_3shot_30way""}"
f383c61af5e7e2a4	reported	missing:model_id,test_dataset		source=covid_political			classification					roc_auc	0.67831944444444436			2026-08-04	2026-08-04T13:57:02Z	wandb_created_at	timestamp	g5lesxe7	2026-08-04T13:57:02Z	finished	url_id		scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/specialist_summary.csv	3	"{""accuracy"":""0.5885833333333333"",""best_loss"":""0.000552223704289645"",""epochs"":""200"",""prompt_slot"":""1"",""run_name"":""samgpt_specialist_covid_political_20260804T135700Z"",""training_seconds"":""21.65665578842163"",""wandb_url"":""https://wandb.ai/eibl-usc/graph-clip/runs/g5lesxe7""}"
3347ea532b69b733	reported	missing:model_id,test_dataset		condition=intact			classification					roc_auc	0.68014362500000014						unknown						scripts/experiments/analysis/objectives/topology_vs_features/feature_ablation/data/feature_ablation_results.csv	25	"{""accuracy"":""0.6280833333333333"",""config"":""eval_nm_matrix_covid_to_twibot20_pl_20shot_lp""}"
e68916dbaa566d90	reported	missing:model_id,test_dataset		source=election2020			classification					roc_auc	0.68768750000000001			2026-08-04	2026-08-04T13:26:53Z	wandb_created_at	timestamp	lxn5pa0b	2026-08-04T13:26:53Z	finished	url_id		scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/specialist_summary.csv	4	"{""accuracy"":""0.60125"",""best_loss"":""0.00036596236168406904"",""epochs"":""200"",""prompt_slot"":""0"",""run_name"":""samgpt_mix_order_c_r1_20260804T132651Z"",""training_seconds"":""105.23357129096985"",""wandb_url"":""https://wandb.ai/eibl-usc/graph-clip/runs/lxn5pa0b""}"
6bcd6dceffc2e221	reported	missing:model_id,test_dataset		sources=ukr_rus_suspended;covid_political;election2020;rung=3			classification					roc_auc	0.69246527777777778						unknown						scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/rung_summary.csv	4	"{""accuracy"":""0.61325"",""best_loss"":""0.001023672055453062"",""epochs"":""200"",""reused_existing_run"":""False"",""run_name"":""samgpt_mix_weak_to_strong_r3_20260805T151726Z"",""source_added"":""election2020"",""training_seconds"":""151.7202708721161""}"
7c9dc17067915c78	reported	missing:model_id,test_dataset		sources=ukr_rus_suspended;covid_political;rung=2			classification					roc_auc	0.69330555555555551						unknown						scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/rung_summary.csv	3	"{""accuracy"":""0.61675"",""best_loss"":""0.0014483011327683926"",""epochs"":""200"",""reused_existing_run"":""False"",""run_name"":""samgpt_mix_weak_to_strong_r2_20260805T151624Z"",""source_added"":""covid_political"",""training_seconds"":""47.32894825935364""}"
36654538840df2d1	reported	missing:model_id,test_dataset		source=midterm			classification					roc_auc	0.69911805555555562			2026-08-04	2026-08-04T13:59:01Z	wandb_created_at	timestamp	rqz8uu86	2026-08-04T13:59:01Z	finished	url_id		scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/specialist_summary.csv	5	"{""accuracy"":""0.6165833333333334"",""best_loss"":""0.00076741335215047"",""epochs"":""200"",""prompt_slot"":""4"",""run_name"":""samgpt_specialist_midterm_20260804T135900Z"",""training_seconds"":""91.23734092712402"",""wandb_url"":""https://wandb.ai/eibl-usc/graph-clip/runs/rqz8uu86""}"
539b81bdbeb7a8a5	reported	missing:model_id,test_dataset		source=cp_hk_twitter			classification					roc_auc	0.69972222222222225			2026-08-04	2026-08-04T13:57:02Z	wandb_created_at	timestamp	r65rx8dm	2026-08-04T13:57:02Z	finished	url_id		scripts/experiments/analysis/transfer/ladders/samgpt_graphcl/weak_to_strong/samgpt_weak_to_strong/data/specialist_summary.csv	6	"{""accuracy"":""0.6220833333333333"",""best_loss"":""0.0012924125185236335"",""epochs"":""200"",""prompt_slot"":""2"",""run_name"":""samgpt_specialist_cp_hk_twitter_20260804T135700Z"",""training_seconds"":""100.3030571937561"",""wandb_url"":""https://wandb.ai/eibl-usc/graph-clip/runs/r65rx8dm""}"
