arm	rung	training_seed	model_id	sources	checkpoint_step	checkpoint	checkpoint_sha256	training_revision	dataset	episodes	queries	episode_fingerprint	roc_auc	accuracy	f1
baseline	4	0	nmi_baseline_r4_s0	ukr_rus,covid,midterm,covid_political	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r4_s0_20260904_023439_068/checkpoint/state_dict_10000.ckpt	d454b97619d801365d1735e9afcfcaa8aa40ea56a9d72b1479c1b27c40051ec2	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48919677734375	0.5	0.4666666666666667
baseline	4	1	nmi_baseline_r4_s1	ukr_rus,covid,midterm,covid_political	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s1_20260908_132652_003/checkpoint/state_dict_8000.ckpt	bfbdd03f595902de08f69562a067c3224497985bc7b85ce280a6b82f1002935d	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9477513631184894	0.9007161458333334	0.8211143695014663
baseline	4	1	nmi_baseline_r4_s1	ukr_rus,covid,midterm,covid_political	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s1_20260908_132652_003/checkpoint/state_dict_8000.ckpt	bfbdd03f595902de08f69562a067c3224497985bc7b85ce280a6b82f1002935d	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.983612060546875	0.98046875	0.9808429118773946
baseline	4	1	nmi_baseline_r4_s1	ukr_rus,covid,midterm,covid_political	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s1_20260908_132652_003/checkpoint/state_dict_8000.ckpt	bfbdd03f595902de08f69562a067c3224497985bc7b85ce280a6b82f1002935d	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7745208740234375	0.6884765625	0.6844708209693373
baseline	4	1	nmi_baseline_r4_s1	ukr_rus,covid,midterm,covid_political	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s1_20260908_132652_003/checkpoint/state_dict_8000.ckpt	bfbdd03f595902de08f69562a067c3224497985bc7b85ce280a6b82f1002935d	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6276041666666666	0.5940755208333334	0.5366034931252323
baseline	4	1	nmi_baseline_r4_s1	ukr_rus,covid,midterm,covid_political	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s1_20260908_132652_003/checkpoint/state_dict_8000.ckpt	bfbdd03f595902de08f69562a067c3224497985bc7b85ce280a6b82f1002935d	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.46185302734375	0.47265625	0.46215139442231074
baseline	4	2	nmi_baseline_r4_s2	ukr_rus,covid,midterm,covid_political	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s2_20260908_132652_051/checkpoint/state_dict_6000.ckpt	205d99d5a5595fc3295ffeb623832dec2018a79ba23bbd09ffa4fc8f9b2b08a7	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9382332695855035	0.896484375	0.8118343195266272
baseline	4	2	nmi_baseline_r4_s2	ukr_rus,covid,midterm,covid_political	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s2_20260908_132652_051/checkpoint/state_dict_6000.ckpt	205d99d5a5595fc3295ffeb623832dec2018a79ba23bbd09ffa4fc8f9b2b08a7	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9840087890625	0.984375	0.9846153846153847
baseline	4	2	nmi_baseline_r4_s2	ukr_rus,covid,midterm,covid_political	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s2_20260908_132652_051/checkpoint/state_dict_6000.ckpt	205d99d5a5595fc3295ffeb623832dec2018a79ba23bbd09ffa4fc8f9b2b08a7	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7711296081542969	0.7001953125	0.6857727737973388
baseline	4	2	nmi_baseline_r4_s2	ukr_rus,covid,midterm,covid_political	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s2_20260908_132652_051/checkpoint/state_dict_6000.ckpt	205d99d5a5595fc3295ffeb623832dec2018a79ba23bbd09ffa4fc8f9b2b08a7	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6504304673936633	0.6106770833333334	0.6195928753180662
baseline	4	2	nmi_baseline_r4_s2	ukr_rus,covid,midterm,covid_political	6000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r4_s2_20260908_132652_051/checkpoint/state_dict_6000.ckpt	205d99d5a5595fc3295ffeb623832dec2018a79ba23bbd09ffa4fc8f9b2b08a7	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5150146484375	0.50390625	0.4940239043824701
baseline	5	0	nmi_baseline_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt	8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9412621392144098	0.9046223958333334	0.8248655110579797
baseline	5	0	nmi_baseline_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt	8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.990081787109375	0.98046875	0.9808429118773946
baseline	5	0	nmi_baseline_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt	8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.74835205078125	0.6923828125	0.6853146853146853
baseline	5	0	nmi_baseline_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt	8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6282338036431208	0.5927734375	0.6027310257224515
baseline	5	0	nmi_baseline_r5_s0	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r5_s0_20260904_023439_085/checkpoint/state_dict_10000.ckpt	8f880a0ddfbe9155907763996a921259d72897029c2eb4fcccb1a966851023fe	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.484375	0.484375	0.46774193548387094
baseline	5	1	nmi_baseline_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s1_20260908_132652_004/checkpoint/state_dict_10000.ckpt	1157891be21d09ad2adaf8bb4f55c3f1c7ff6a1f7da5378d6af5dd980fbaa478	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9394471910264757	0.8736979166666666	0.7820224719101123
baseline	5	1	nmi_baseline_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s1_20260908_132652_004/checkpoint/state_dict_10000.ckpt	1157891be21d09ad2adaf8bb4f55c3f1c7ff6a1f7da5378d6af5dd980fbaa478	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99029541015625	0.98046875	0.9808429118773946
baseline	5	1	nmi_baseline_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s1_20260908_132652_004/checkpoint/state_dict_10000.ckpt	1157891be21d09ad2adaf8bb4f55c3f1c7ff6a1f7da5378d6af5dd980fbaa478	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7568130493164062	0.6806640625	0.6771964461994077
baseline	5	1	nmi_baseline_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s1_20260908_132652_004/checkpoint/state_dict_10000.ckpt	1157891be21d09ad2adaf8bb4f55c3f1c7ff6a1f7da5378d6af5dd980fbaa478	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6169795989990234	0.5872395833333334	0.5834428383705651
baseline	5	1	nmi_baseline_r5_s1	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s1_20260908_132652_004/checkpoint/state_dict_10000.ckpt	1157891be21d09ad2adaf8bb4f55c3f1c7ff6a1f7da5378d6af5dd980fbaa478	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.50799560546875	0.50390625	0.48582995951417
baseline	5	2	nmi_baseline_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s2_20260908_132652_052/checkpoint/state_dict_10000.ckpt	104349972ab224e5f1eb837530c96711dc31874ac2feae006447bc88de145bcb	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9313348840784144	0.8619791666666666	0.7665198237885462
baseline	5	2	nmi_baseline_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s2_20260908_132652_052/checkpoint/state_dict_10000.ckpt	104349972ab224e5f1eb837530c96711dc31874ac2feae006447bc88de145bcb	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99090576171875	0.98046875	0.9808429118773946
baseline	5	2	nmi_baseline_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s2_20260908_132652_052/checkpoint/state_dict_10000.ckpt	104349972ab224e5f1eb837530c96711dc31874ac2feae006447bc88de145bcb	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7574005126953125	0.693359375	0.6834677419354839
baseline	5	2	nmi_baseline_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s2_20260908_132652_052/checkpoint/state_dict_10000.ckpt	104349972ab224e5f1eb837530c96711dc31874ac2feae006447bc88de145bcb	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6238894992404513	0.5930989583333334	0.5561079545454546
baseline	5	2	nmi_baseline_r5_s2	ukr_rus,covid,midterm,covid_political,election2020	10000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r5_s2_20260908_132652_052/checkpoint/state_dict_10000.ckpt	104349972ab224e5f1eb837530c96711dc31874ac2feae006447bc88de145bcb	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5166015625	0.53125	0.5348837209302325
baseline	6	0	nmi_baseline_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r6_s0_20260904_023439_102/checkpoint/state_dict_10000.ckpt	56109d60d907cd0162dfee6998f89ce7f0ca13ca302f3b6a3ffde9f2f5b74a7d	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9461265846535011	0.8743489583333334	0.7860310421286031
baseline	6	0	nmi_baseline_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r6_s0_20260904_023439_102/checkpoint/state_dict_10000.ckpt	56109d60d907cd0162dfee6998f89ce7f0ca13ca302f3b6a3ffde9f2f5b74a7d	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.989593505859375	0.9765625	0.9770992366412213
baseline	6	0	nmi_baseline_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r6_s0_20260904_023439_102/checkpoint/state_dict_10000.ckpt	56109d60d907cd0162dfee6998f89ce7f0ca13ca302f3b6a3ffde9f2f5b74a7d	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7480506896972656	0.69140625	0.684
baseline	6	0	nmi_baseline_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r6_s0_20260904_023439_102/checkpoint/state_dict_10000.ckpt	56109d60d907cd0162dfee6998f89ce7f0ca13ca302f3b6a3ffde9f2f5b74a7d	6260524ef6a5833ea1628712e901904db5fb5b75	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6283416748046875	0.5947265625	0.6010893944248639
baseline	6	0	nmi_baseline_r6_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	10000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r6_s0_20260904_023439_102/checkpoint/state_dict_10000.ckpt	56109d60d907cd0162dfee6998f89ce7f0ca13ca302f3b6a3ffde9f2f5b74a7d	6260524ef6a5833ea1628712e901904db5fb5b75	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48974609375	0.484375	0.46774193548387094
baseline	6	1	nmi_baseline_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s1_20260908_132652_005/checkpoint/state_dict_8000.ckpt	430bb1a1ad7d77109934e8476e427e68740469a340d83a07fffce6f00a582c5f	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9323662651909722	0.8854166666666666	0.7962962962962963
baseline	6	1	nmi_baseline_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s1_20260908_132652_005/checkpoint/state_dict_8000.ckpt	430bb1a1ad7d77109934e8476e427e68740469a340d83a07fffce6f00a582c5f	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.985992431640625	0.98046875	0.9808429118773946
baseline	6	1	nmi_baseline_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s1_20260908_132652_005/checkpoint/state_dict_8000.ckpt	430bb1a1ad7d77109934e8476e427e68740469a340d83a07fffce6f00a582c5f	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7340240478515625	0.6708984375	0.667324777887463
baseline	6	1	nmi_baseline_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s1_20260908_132652_005/checkpoint/state_dict_8000.ckpt	430bb1a1ad7d77109934e8476e427e68740469a340d83a07fffce6f00a582c5f	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5973279741075304	0.5791015625	0.5736894164193868
baseline	6	1	nmi_baseline_r6_s1	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s1_20260908_132652_005/checkpoint/state_dict_8000.ckpt	430bb1a1ad7d77109934e8476e427e68740469a340d83a07fffce6f00a582c5f	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5113525390625	0.49609375	0.4901185770750988
baseline	6	2	nmi_baseline_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s2_20260908_132652_053/checkpoint/state_dict_8000.ckpt	e8c7ea7f981b3c3d5ea5031e4b9a86ea92149fc8e4f517958d81abcf4a1cf7fd	f6593005900fead88a6a339d4c6f0e6e8ab68438	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9452972412109375	0.8704427083333334	0.779134295227525
baseline	6	2	nmi_baseline_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s2_20260908_132652_053/checkpoint/state_dict_8000.ckpt	e8c7ea7f981b3c3d5ea5031e4b9a86ea92149fc8e4f517958d81abcf4a1cf7fd	f6593005900fead88a6a339d4c6f0e6e8ab68438	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.985321044921875	0.984375	0.9846153846153847
baseline	6	2	nmi_baseline_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s2_20260908_132652_053/checkpoint/state_dict_8000.ckpt	e8c7ea7f981b3c3d5ea5031e4b9a86ea92149fc8e4f517958d81abcf4a1cf7fd	f6593005900fead88a6a339d4c6f0e6e8ab68438	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7703971862792969	0.703125	0.7001972386587771
baseline	6	2	nmi_baseline_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s2_20260908_132652_053/checkpoint/state_dict_8000.ckpt	e8c7ea7f981b3c3d5ea5031e4b9a86ea92149fc8e4f517958d81abcf4a1cf7fd	f6593005900fead88a6a339d4c6f0e6e8ab68438	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6101987626817491	0.580078125	0.5798045602605864
baseline	6	2	nmi_baseline_r6_s2	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	8000	/dataMeR1/phil/gfm/prodigy-paper-remainder-opt/log/paper_flagship_ladders/20260908/seeds_1-2/state/nmi_baseline_r6_s2_20260908_132652_053/checkpoint/state_dict_8000.ckpt	e8c7ea7f981b3c3d5ea5031e4b9a86ea92149fc8e4f517958d81abcf4a1cf7fd	f6593005900fead88a6a339d4c6f0e6e8ab68438	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5054931640625	0.5078125	0.5153846153846153
baseline	7	0	nmi_baseline_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r7_s0_20260904_023439_119/checkpoint/state_dict_8000.ckpt	b8283a4aa837bddd1ffb4d5c10eb8db7015f8268eefd1136c5ac6457e173465a	6260524ef6a5833ea1628712e901904db5fb5b75	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9493518405490451	0.8968098958333334	0.8164447017950203
baseline	7	0	nmi_baseline_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r7_s0_20260904_023439_119/checkpoint/state_dict_8000.ckpt	b8283a4aa837bddd1ffb4d5c10eb8db7015f8268eefd1136c5ac6457e173465a	6260524ef6a5833ea1628712e901904db5fb5b75	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9876708984375	0.984375	0.9846153846153847
baseline	7	0	nmi_baseline_r7_s0	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk	8000	/dataMeR1/phil/gfm/prodigy-nmi-overnight/log/production/train_20260904_023434/state/nmi_baseline_r7_s0_20260904_023439_119/checkpoint/state_dict_8000.ckpt	b8283a4aa837bddd1ffb4d5c10eb8db7015f8268eefd1136c5ac6457e173465a	6260524ef6a5833ea1628712e901904db5fb5b75	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.720794677734375	0.6669921875	0.6640394088669951
